Codigo especie,Province,Locality,Toponim,Latitude / Y,Longitude / X,Altitude,Min. altitude,Max. altitude,Ecosistem,Source,Year of publication,Year of collection,Authors,Morfometrics,Ecology,Behaviour,Call
168,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
627,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
180,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
41,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
219,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
370,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
636,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
89,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
168,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
610,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
728,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
728,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
220,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
728,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
168,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
89,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
610,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
370,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
627,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
220,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
636,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
41,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
219,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
180,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
627,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
168,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
219,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
180,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
610,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
636,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
89,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
220,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
728,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
370,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
41,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
627,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
220,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
370,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
168,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
728,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
610,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
636,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
41,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
89,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
180,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
219,6,PE-Lambayeque Region - -6.4037x-79.4982 - Jun 11 - 2013 - 9:45 PM,null,"-6,40365","-79,4982",null,null,null,null,null,null,null,18,null,null,null,null
245,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
245,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
627,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
627,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
41,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
41,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
219,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
254,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
219,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
625,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
636,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
625,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
215,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
254,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
376,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
636,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
89,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
215,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
541,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
376,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
89,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
541,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
254,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
636,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
215,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
376,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
89,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
245,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
541,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
627,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
41,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
219,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
625,6,"0.5 km W Centro Poblado ""Prialle""",null,"-6,40357","-79,5013",null,null,null,null,null,null,null,18,null,null,null,null
547,6,Reservorio La Vi├▒a,null,"-6,39127","-79,7537",null,null,null,null,null,null,null,17,null,null,null,null
76,6,Reservorio La Vi├▒a,null,"-6,39127","-79,7537",null,null,null,null,null,null,null,17,null,null,null,null
41,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
370,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
670,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
85,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
745,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
117,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
245,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
744,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
688,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
180,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
301,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
170,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
186,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
135,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
567,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
132,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
254,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
93,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
76,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,21,null,null,null,null
549,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
198,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
301,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
180,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
42,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
76,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
485,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
541,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
567,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
570,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
549,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
567,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
549,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
567,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
76,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
76,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
76,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
76,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
76,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
627,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
610,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
627,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
370,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
370,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
398,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
426,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
422,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
426,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
426,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
728,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
254,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
220,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
745,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
109,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
636,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
215,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
539,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
381,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
570,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
219,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
460,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
197,6,Represa La Viña,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
610,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
370,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
117,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
376,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
593,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
651,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
180,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
163,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
301,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
42,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
41,6,Represa La Vi├▒a,null,"-6,39088","-79,7565",null,null,null,null,null,null,null,18,null,null,null,null
